5,25,0.8,1.8,1.5,0.5,0.194222,0.76,138.313
5,25,0.8,1.8,1.5,0.5,0.180957,0.78,138.464
5,25,0.8,1.8,1.5,0.5,0.180957,0.78,139.263
5,25,0.8,1.8,1.5,0.5,0.180957,0.78,139.249
5,25,0.8,1.8,1.5,0.5,0.180957,0.78,138.925
10,25,0.8,1.8,1.5,0.5,0.155912,0.8,276.25
10,25,0.8,1.8,1.5,0.5,0.164871,0.81,276.948
10,25,0.8,1.8,1.5,0.5,0.164871,0.81,276.011
10,25,0.8,1.8,1.5,0.5,0.164871,0.81,276.996
10,25,0.8,1.8,1.5,0.5,0.0949168,0.89,281.358
15,25,0.8,1.8,1.5,0.5,0.0911396,0.885,410.66
15,25,0.8,1.8,1.5,0.5,0.147211,0.8,422.803
15,25,0.8,1.8,1.5,0.5,0.147211,0.8,423.348
15,25,0.8,1.8,1.5,0.5,0.171863,0.78,417.433
15,25,0.8,1.8,1.5,0.5,0.171863,0.78,420.179
20,25,0.8,1.8,1.5,0.5,0.130111,0.835,559.907
20,25,0.8,1.8,1.5,0.5,0.102646,0.88,579.944
20,25,0.8,1.8,1.5,0.5,0.104572,0.845,564.481
20,25,0.8,1.8,1.5,0.5,0.104572,0.845,565.356
20,25,0.8,1.8,1.5,0.5,0.0960869,0.88,571.648
25,25,0.8,1.8,1.5,0.5,0.137863,0.84,714.632
25,25,0.8,1.8,1.5,0.5,0.137863,0.84,695.004
25,25,0.8,1.8,1.5,0.5,0.0923708,0.89,687.982
25,25,0.8,1.8,1.5,0.5,0.0737644,0.91,699.361
25,25,0.8,1.8,1.5,0.5,0.140434,0.82,707.924
30,25,0.8,1.8,1.5,0.5,0.109455,0.86,854.321
30,25,0.8,1.8,1.5,0.5,0.135371,0.82,839.734
30,25,0.8,1.8,1.5,0.5,0.0994891,0.87,846.656
30,25,0.8,1.8,1.5,0.5,0.0738552,0.91,825.592
30,25,0.8,1.8,1.5,0.5,0.117354,0.83,859.372
35,25,0.8,1.8,1.5,0.5,0.0981161,0.89,975.505
35,25,0.8,1.8,1.5,0.5,0.125429,0.86,968.835
35,25,0.8,1.8,1.5,0.5,0.119223,0.85,965.667
35,25,0.8,1.8,1.5,0.5,0.0720783,0.92,972.459
35,25,0.8,1.8,1.5,0.5,0.105408,0.885,986.778
40,25,0.8,1.8,1.5,0.5,0.11,0.855,1112.88
40,25,0.8,1.8,1.5,0.5,0.0887541,0.9,1095.89
40,25,0.8,1.8,1.5,0.5,0.086326,0.9,1108.45
40,25,0.8,1.8,1.5,0.5,0.12829,0.85,1112.6
40,25,0.8,1.8,1.5,0.5,0.082706,0.9,1112.1
45,25,0.8,1.8,1.5,0.5,0.0796193,0.89,1242.15
45,25,0.8,1.8,1.5,0.5,0.0547009,0.6,1254.88
45,25,0.8,1.8,1.5,0.5,0.0689753,0.92,1289.04
45,25,0.8,1.8,1.5,0.5,0.0554319,0.935,1257
45,25,0.8,1.8,1.5,0.5,0.0998948,0.875,1286.9
50,25,0.8,1.8,1.5,0.5,0.108161,0.885,1412.3
50,25,0.8,1.8,1.5,0.5,0.0745045,0.905,1402.9
50,25,0.8,1.8,1.5,0.5,0.113451,0.865,1421.75
50,25,0.8,1.8,1.5,0.5,0.074512,0.91,1416.53
50,25,0.8,1.8,1.5,0.5,0.0723397,0.91,1446.11
25,5,0.8,1.8,1.5,0.5,0.168732,0.78,140.681
25,5,0.8,1.8,1.5,0.5,0.168732,0.78,139.426
25,5,0.8,1.8,1.5,0.5,0.168732,0.78,140.11
25,5,0.8,1.8,1.5,0.5,0.168732,0.78,141.64
25,5,0.8,1.8,1.5,0.5,0.179447,0.78,138.263
25,10,0.8,1.8,1.5,0.5,0.150672,0.82,279.047
25,10,0.8,1.8,1.5,0.5,0.150672,0.82,278.712
25,10,0.8,1.8,1.5,0.5,0.150672,0.82,273.503
25,10,0.8,1.8,1.5,0.5,0.0806647,0.91,284.918
25,10,0.8,1.8,1.5,0.5,0.0806647,0.91,291.431
25,15,0.8,1.8,1.5,0.5,0.122167,0.66,419.522
25,15,0.8,1.8,1.5,0.5,0.118239,0.86,421.278
25,15,0.8,1.8,1.5,0.5,0.118239,0.86,425.657
25,15,0.8,1.8,1.5,0.5,0.150016,0.81,403.956
25,15,0.8,1.8,1.5,0.5,0.150016,0.81,409.51
25,20,0.8,1.8,1.5,0.5,0.100669,0.875,554.957
25,20,0.8,1.8,1.5,0.5,0.100669,0.875,569.939
25,20,0.8,1.8,1.5,0.5,0.136548,0.825,576.251
25,20,0.8,1.8,1.5,0.5,0.136548,0.825,581.749
25,20,0.8,1.8,1.5,0.5,0.152732,0.79,594.53
25,25,0.8,1.8,1.5,0.5,0.106941,0.86,714.677
25,25,0.8,1.8,1.5,0.5,0.128888,0.835,693.664
25,25,0.8,1.8,1.5,0.5,0.128888,0.835,698.944
25,25,0.8,1.8,1.5,0.5,0.0847483,0.89,691.09
25,25,0.8,1.8,1.5,0.5,0.124532,0.84,696.992
25,30,0.8,1.8,1.5,0.5,0.103694,0.87,837.005
25,30,0.8,1.8,1.5,0.5,0.103694,0.87,843.034
25,30,0.8,1.8,1.5,0.5,0.137316,0.815,835.6
25,30,0.8,1.8,1.5,0.5,0.080342,0.89,833.652
25,30,0.8,1.8,1.5,0.5,0.112119,0.865,837.615
25,35,0.8,1.8,1.5,0.5,0.107203,0.875,976.542
25,35,0.8,1.8,1.5,0.5,0.137785,0.795,977.585
25,35,0.8,1.8,1.5,0.5,0.0880797,0.885,973.186
25,35,0.8,1.8,1.5,0.5,0.126344,0.84,975.42
25,35,0.8,1.8,1.5,0.5,0.101214,0.855,978.299
25,40,0.8,1.8,1.5,0.5,0.0886354,0.885,1116.13
25,40,0.8,1.8,1.5,0.5,0.0868729,0.885,1109.99
25,40,0.8,1.8,1.5,0.5,0.112814,0.855,1107.6
25,40,0.8,1.8,1.5,0.5,0.124724,0.855,1101.24
25,40,0.8,1.8,1.5,0.5,0.0827828,0.905,1100.3
25,45,0.8,1.8,1.5,0.5,0.0779705,0.915,1239.13
25,45,0.8,1.8,1.5,0.5,0.0687154,0.91,1243.38
25,45,0.8,1.8,1.5,0.5,0.0969272,0.885,1251.78
25,45,0.8,1.8,1.5,0.5,0.0961242,0.88,1262.81
25,45,0.8,1.8,1.5,0.5,0.0863779,0.9,1263.45
25,50,0.8,1.8,1.5,0.5,0.0984805,0.87,1396.54
25,50,0.8,1.8,1.5,0.5,0.0688458,0.915,1390.03
25,50,0.8,1.8,1.5,0.5,0.0953626,0.875,1398.99
25,50,0.8,1.8,1.5,0.5,0.0871618,0.885,1396.66
25,50,0.8,1.8,1.5,0.5,0.1209,0.86,1415.58
25,25,0.8,1.8,1.5,0.05,0.109334,0.855,698.866
25,25,0.8,1.8,1.5,0.05,0.101008,0.865,702.387
25,25,0.8,1.8,1.5,0.05,0.122635,0.85,698.777
25,25,0.8,1.8,1.5,0.05,0.08233,0.9,697.509
25,25,0.8,1.8,1.5,0.05,0.08233,0.9,700.214
25,25,0.8,1.8,1.5,0.1,0.114391,0.845,693.723
25,25,0.8,1.8,1.5,0.1,0.0733567,0.905,684.9
25,25,0.8,1.8,1.5,0.1,0.155546,0.815,687.169
25,25,0.8,1.8,1.5,0.1,0.155546,0.815,689.789
25,25,0.8,1.8,1.5,0.1,0.160319,0.8,704.604
25,25,0.8,1.8,1.5,0.15,0.139151,0.815,691.861
25,25,0.8,1.8,1.5,0.15,0.187645,0.765,702.931
25,25,0.8,1.8,1.5,0.15,0.187645,0.765,692.514
25,25,0.8,1.8,1.5,0.15,0.084693,0.91,704.211
25,25,0.8,1.8,1.5,0.15,0.149668,0.81,702.427
25,25,0.8,1.8,1.5,0.2,0.102223,0.875,709.106
25,25,0.8,1.8,1.5,0.2,0.090011,0.905,702.513
25,25,0.8,1.8,1.5,0.2,0.090011,0.905,712.08
25,25,0.8,1.8,1.5,0.2,0.091257,0.865,705.372
25,25,0.8,1.8,1.5,0.2,0.117881,0.845,702.641
25,25,0.8,1.8,1.5,0.25,0.0818285,0.885,698.579
25,25,0.8,1.8,1.5,0.25,0.0818285,0.885,697.007
25,25,0.8,1.8,1.5,0.25,0.084453,0.88,704.542
25,25,0.8,1.8,1.5,0.25,0.0984492,0.875,708.281
25,25,0.8,1.8,1.5,0.25,0.0923391,0.89,718.7
25,25,0.8,1.8,1.5,0.3,0.122772,0.86,703.105
25,25,0.8,1.8,1.5,0.3,0.117586,0.845,699.956
25,25,0.8,1.8,1.5,0.3,0.119184,0.82,710.489
25,25,0.8,1.8,1.5,0.3,0.11089,0.87,697.797
25,25,0.8,1.8,1.5,0.3,0.11089,0.87,698.389
25,25,0.8,1.8,1.5,0.35,0.117968,0.855,704.224
25,25,0.8,1.8,1.5,0.35,0.159598,0.785,697.906
25,25,0.8,1.8,1.5,0.35,0.10668,0.86,706.588
25,25,0.8,1.8,1.5,0.35,0.10668,0.86,699.348
25,25,0.8,1.8,1.5,0.35,0.064487,0.915,689.578
25,25,0.8,1.8,1.5,0.4,0.092991,0.865,698.8
25,25,0.8,1.8,1.5,0.4,0.130631,0.83,718.441
25,25,0.8,1.8,1.5,0.4,0.144891,0.835,691.872
25,25,0.8,1.8,1.5,0.4,0.144891,0.835,697.117
25,25,0.8,1.8,1.5,0.4,0.0910486,0.87,696.604
25,25,0.8,1.8,1.5,0.45,0.103157,0.86,700.578
25,25,0.8,1.8,1.5,0.45,0.128101,0.82,693.355
25,25,0.8,1.8,1.5,0.45,0.128101,0.82,698.3
25,25,0.8,1.8,1.5,0.45,0.110743,0.855,708.733
25,25,0.8,1.8,1.5,0.45,0.119231,0.85,720.608
