70,30,0.75,0.3,0.2,0.3,0.498528,0.5,2383.7
70,30,0.75,0.3,0.2,0.3,0.379764,0.54,2350.77
70,30,0.75,0.3,0.2,0.3,0.447475,0.5,2406.84
70,30,0.75,0.3,0.2,0.3,0.484916,0.5,2424.13
70,30,0.75,0.3,0.2,0.3,0.268997,0.485,2320.21
70,30,0.75,0.3,0.2,0.3,0.490658,0.5,2358.34
70,30,0.75,0.3,0.2,0.3,0.211707,0.68,2389.82
70,30,0.75,0.3,0.2,0.3,0.0635155,0.935,2391.11
70,30,0.75,0.3,0.2,0.3,0.351316,0.465,2236.14
70,30,0.75,0.3,0.2,0.3,0.362291,0.5,2365.8
70,30,0.75,0.3,0.2,0.3,0.281841,0.635,2291.06
70,30,0.75,0.3,0.2,0.3,0.298629,0.545,2421.69
70,30,0.75,0.3,0.2,0.3,0.499762,0.5,2222.09
70,30,0.75,0.3,0.2,0.3,0.462378,0.505,2286.56
70,30,0.75,0.3,0.2,0.3,0.135008,0.845,2244.56
70,30,0.75,0.3,0.2,0.3,0.499962,0.5,2371.65
70,30,0.75,0.3,0.2,0.3,0.498992,0.5,2350.51
70,30,0.75,0.3,0.2,0.3,0.473344,0.515,2211.84
70,30,0.75,0.3,0.2,0.3,0.318344,0.5,2378.75
70,30,0.75,0.3,0.2,0.3,0.317822,0.61,2389.25
70,30,0.75,0.3,0.2,0.3,0.490859,0.5,2379.74
70,30,0.75,0.3,0.2,0.3,0.114203,0.84,2301.74
70,30,0.75,0.3,0.2,0.3,0.499823,0.5,2345.39
70,30,0.75,0.3,0.2,0.3,0.494426,0.505,2208.71
70,30,0.75,0.3,0.2,0.3,0.149772,0.825,2255.51
70,30,0.75,0.3,0.2,0.3,0.277319,0.5,2360.99
70,30,0.75,0.3,0.2,0.3,0.499941,0.5,2356.14
70,30,0.75,0.3,0.2,0.3,0.0753912,0.92,2374.09
70,30,0.75,0.3,0.2,0.3,0.0777735,0.895,2370.37
70,30,0.75,0.3,0.2,0.3,0.0627579,0.91,2411.88
70,30,0.75,0.3,0.2,0.3,0.409686,0.5,2344.31
70,30,0.75,0.3,0.2,0.3,0.499747,0.5,2370.59
70,30,0.75,0.3,0.2,0.3,0.267011,0.61,2237.93
70,30,0.75,0.3,0.2,0.3,0.441127,0.5,2345.29
70,30,0.75,0.3,0.2,0.3,0.47702,0.5,2401.32
70,30,0.75,0.3,0.2,0.3,0.201954,0.73,2362.07
70,30,0.75,0.3,0.2,0.3,0.254287,0.5,2412.51
70,30,0.75,0.3,0.2,0.3,0.2956,0.58,2223.25
70,30,0.75,0.3,0.2,0.3,0.492937,0.5,2385.31
70,30,0.75,0.3,0.2,0.3,0.466504,0.5,2395.26
70,30,0.75,0.3,0.2,0.3,0.0908384,0.89,2368.13
70,30,0.75,0.3,0.2,0.3,0.424758,0.5,2371.49
70,30,0.75,0.3,0.2,0.3,0.499994,0.5,2374.11
70,30,0.75,0.3,0.2,0.3,0.14862,0.84,2372.48
70,30,0.75,0.3,0.2,0.3,0.0926432,0.9,2365.42
70,30,0.75,0.3,0.2,0.3,0.491357,0.5,2225.57
70,30,0.75,0.3,0.2,0.3,0.287493,0.5,2396.77
70,30,0.75,0.3,0.2,0.3,0.254813,0.5,2297.32
70,30,0.75,0.3,0.2,0.3,0.419565,0.5,2372.63
70,30,0.75,0.3,0.2,0.3,0.0777827,0.91,2351.54
